 time                     v(held)                  v(n_load)                v(dac)
 4.79500000000004684e-07  4.95788242857956252e-01  9.91563871001582831e-03  1.88589635460799898e+00
 4.80500000000004653e-07  4.95788242857958528e-01  9.91563880288072984e-03  1.88610981547626588e+00
 4.81500000000004623e-07  4.95788242857960748e-01  9.91563889503378586e-03  1.88632115230242237e+00
 4.82500000000004592e-07  4.95788242857962969e-01  9.91563898634015804e-03  1.88653038622174640e+00
 4.83500000000004561e-07  4.95788242857965245e-01  9.91563907648375722e-03  1.88673753815920997e+00
 4.84500000000004530e-07  4.95788242857967520e-01  9.91563916532018155e-03  1.88694262883157049e+00
 4.85500000000004500e-07  4.95788242857969796e-01  9.91563925343623420e-03  1.88714567874944450e+00
 4.86500000000004469e-07  4.95788242857972017e-01  9.91563934109718735e-03  1.88734670821935668e+00
 4.87500000000004438e-07  4.95788242857974293e-01  9.91563942812585981e-03  1.88754573734577269e+00
 4.88500000000004407e-07  4.95788242857976569e-01  9.91563951405337145e-03  1.88774278603310730e+00
 4.89500000000004377e-07  4.95788242857978789e-01  9.91563959881305509e-03  1.88793787398771729e+00
 4.90500000000004346e-07  4.95788242857981065e-01  9.91563968263594990e-03  1.88813102071987160e+00
 4.91500000000004315e-07  4.95788242857983341e-01  9.91563976583869494e-03  1.88832224554570205e+00
 4.92500000000004284e-07  4.95788242857985617e-01  9.91563984850038667e-03  1.88851156758913441e+00
 4.93500000000004254e-07  4.95788242857987893e-01  9.91563993006652766e-03  1.88869900578380312e+00
 4.94500000000004223e-07  4.95788242857990280e-01  9.91564001040321982e-03  1.88888457887494310e+00
 4.95500000000004192e-07  4.95788242857992612e-01  9.91564008964076517e-03  1.88906830542126492e+00
 4.96500000000004161e-07  4.95788242857994943e-01  9.91564016851982991e-03  1.88925020379681019e+00
 4.97500000000004131e-07  4.95788242857997330e-01  9.91564024722125896e-03  1.88943029219278968e+00
 4.98500000000004100e-07  4.95788242857999661e-01  9.91564032523827542e-03  1.88960858861940340e+00
 4.99500000000004069e-07  4.95788242858001993e-01  9.91564040216796894e-03  1.88978511090764045e+00
 5.00500000000004038e-07  4.95788242858004380e-01  9.91564047771538622e-03  1.88995987671106258e+00
 5.01500000000004008e-07  4.95788242858006767e-01  9.91564055236101444e-03  1.89013290350756935e+00
 5.02500000000003977e-07  4.95788242858009098e-01  9.91564062641248599e-03  1.89030420860114701e+00
 5.03500000000003946e-07  4.95788242858011430e-01  9.91564069994248058e-03  1.89047380912359864e+00
 5.04500000000003915e-07  4.95788242858013761e-01  9.91564077282828561e-03  1.89064172203625747e+00
 5.05500000000003885e-07  4.95788242858016148e-01  9.91564084498750345e-03  1.89080796413168239e+00
 5.06500000000003854e-07  4.95788242858018480e-01  9.91564091682545917e-03  1.89097255203533843e+00
 5.07500000000003823e-07  4.95788242858020867e-01  9.91564098803502519e-03  1.89113550220725846e+00
 5.08500000000003792e-07  4.95788242858023254e-01  9.91564105796439825e-03  1.89129683094369083e+00
 5.09500000000003762e-07  4.95788242858025585e-01  9.91564112687406095e-03  1.89145655437872695e+00
 5.10500000000003731e-07  4.95788242858027917e-01  9.91564119532620768e-03  1.89161468848591618e+00
 5.11500000000003700e-07  4.95788242858030248e-01  9.91564126326235397e-03  1.89177124907986371e+00
 5.12500000000003669e-07  4.95788242858032580e-01  9.91564133051775314e-03  1.89192625181781082e+00
 5.13500000000003639e-07  4.95788242858034967e-01  9.91564139688977213e-03  1.89207971220120208e+00
 5.14500000000003608e-07  4.95788242858037298e-01  9.91564146278622535e-03  1.89223164557723411e+00
 5.15500000000003577e-07  4.95788242858039629e-01  9.91564152844244019e-03  1.89238206714039237e+00
 5.16500000000003546e-07  4.95788242858042016e-01  9.91564159345329280e-03  1.89253099193396856e+00
 5.17500000000003516e-07  4.95788242858044459e-01  9.91564165724856568e-03  1.89267843485156662e+00
 5.18500000000003485e-07  4.95788242858046846e-01  9.91564172005405912e-03  1.89282441063859208e+00
 5.19500000000003454e-07  4.95788242858049177e-01  9.91564178209988073e-03  1.89296893389372567e+00
 5.20500000000003423e-07  4.95788242858051509e-01  9.91564184372769122e-03  1.89311201907038407e+00
 5.21500000000003393e-07  4.95788242858053840e-01  9.91564190490776785e-03  1.89325368047816567e+00
 5.22500000000003362e-07  4.95788242858056172e-01  9.91564196569125027e-03  1.89339393228428121e+00
 5.23500000000003331e-07  4.95788242858058559e-01  9.91564202600074725e-03  1.89353278851496998e+00
 5.24500000000003300e-07  4.95788242858060835e-01  9.91564208563106009e-03  1.89367026305690356e+00
 5.25500000000003270e-07  4.95788242858063111e-01  9.91564214456115006e-03  1.89380636965857407e+00
 5.26500000000003239e-07  4.95788242858065498e-01  9.91564220285631737e-03  1.89394112193166952e+00
 5.27500000000003208e-07  4.95788242858067829e-01  9.91564226072229153e-03  1.89407453335243514e+00
 5.28500000000003177e-07  4.95788242858070161e-01  9.91564231816189669e-03  1.89420661726302031e+00
 5.29500000000003147e-07  4.95788242858072548e-01  9.91564237480829953e-03  1.89433738687281328e+00
 5.30500000000003116e-07  4.95788242858074824e-01  9.91564243067353905e-03  1.89446685525976277e+00
 5.31500000000003085e-07  4.95788242858077211e-01  9.91564248588442006e-03  1.89459503537168494e+00
 5.32500000000003054e-07  4.95788242858079542e-01  9.91564254069612558e-03  1.89472194002755834e+00
 5.33500000000003024e-07  4.95788242858081929e-01  9.91564259513701488e-03  1.89484758191880753e+00
 5.34500000000002993e-07  4.95788242858084316e-01  9.91564264915639586e-03  1.89497197361056990e+00
 5.35500000000002962e-07  4.95788242858086647e-01  9.91564270260897676e-03  1.89509512754295462e+00
 5.36500000000002931e-07  4.95788242858089034e-01  9.91564275523640695e-03  1.89521705603228452e+00
 5.37500000000002901e-07  4.95788242858091421e-01  9.91564280710764169e-03  1.89533777127232916e+00
 5.38500000000002870e-07  4.95788242858093753e-01  9.91564285886314435e-03  1.89545728533552360e+00
 5.39500000000002839e-07  4.95788242858096140e-01  9.91564291019919088e-03  1.89557561017417742e+00
 5.40500000000002808e-07  4.95788242858098582e-01  9.91564296101930288e-03  1.89569275762166778e+00
 5.41500000000002778e-07  4.95788242858100969e-01  9.91564301100871133e-03  1.89580873939362382e+00
 5.42500000000002747e-07  4.95788242858103301e-01  9.91564306023197221e-03  1.89592356708909837e+00
 5.43500000000002716e-07  4.95788242858105632e-01  9.91564310936286775e-03  1.89603725219172858e+00
 5.44500000000002685e-07  4.95788242858107964e-01  9.91564315827265716e-03  1.89614980607088279e+00
 5.45500000000002655e-07  4.95788242858110295e-01  9.91564320661292992e-03  1.89626123998279894e+00
 5.46500000000002624e-07  4.95788242858112682e-01  9.91564325384756452e-03  1.89637156507170968e+00
 5.47500000000002593e-07  4.95788242858114958e-01  9.91564330048558956e-03  1.89648079237095701e+00
 5.48500000000002562e-07  4.95788242858117345e-01  9.91564334723467854e-03  1.89658893280409524e+00
 5.49500000000002532e-07  4.95788242858119677e-01  9.91564339410093767e-03  1.89669599718598492e+00
 5.50500000000002501e-07  4.95788242858122008e-01  9.91564344056474617e-03  1.89680199622387269e+00
 5.51500000000002470e-07  4.95788242858124339e-01  9.91564348590640195e-03  1.89690694051846220e+00
 5.52500000000002439e-07  4.95788242858126726e-01  9.91564353014008117e-03  1.89701084056497549e+00
 5.53500000000002409e-07  4.95788242858129058e-01  9.91564357389403128e-03  1.89711370675420210e+00
 5.54500000000002378e-07  4.95788242858131389e-01  9.91564361794797754e-03  1.89721554937353720e+00
 5.55500000000002347e-07  4.95788242858133776e-01  9.91564366219469494e-03  1.89731637860801206e+00
 5.56500000000002316e-07  4.95788242858136108e-01  9.91564370570631286e-03  1.89741620454131144e+00
 5.57500000000002286e-07  4.95788242858138439e-01  9.91564374807068528e-03  1.89751503715678260e+00
 5.58500000000002255e-07  4.95788242858140771e-01  9.91564378972188687e-03  1.89761288633843317e+00
 5.59500000000002224e-07  4.95788242858143158e-01  9.91564383150879934e-03  1.89770976187192053e+00
 5.60500000000002193e-07  4.95788242858145545e-01  9.91564387345689885e-03  1.89780567344552953e+00
 5.61500000000002163e-07  4.95788242858147876e-01  9.91564391476428518e-03  1.89790063065114123e+00
 5.62500000000002132e-07  4.95788242858150263e-01  9.91564395493185063e-03  1.89799464298519371e+00
 5.63500000000002101e-07  4.95788242858152706e-01  9.91564399412515375e-03  1.89808771984963065e+00
 5.64500000000002070e-07  4.95788242858155093e-01  9.91564403337164869e-03  1.89817987055284054e+00
 5.65500000000002040e-07  4.95788242858157424e-01  9.91564407320586795e-03  1.89827110431058999e+00
 5.66500000000002009e-07  4.95788242858159756e-01  9.91564411312233565e-03  1.89836143024694382e+00
 5.67500000000001978e-07  4.95788242858162087e-01  9.91564415186469046e-03  1.89845085739517749e+00
 5.68500000000001947e-07  4.95788242858164419e-01  9.91564418925708346e-03  1.89853939469868083e+00
 5.69500000000001917e-07  4.95788242858166806e-01  9.91564422624713164e-03  1.89862705101185303e+00
 5.70500000000001886e-07  4.95788242858169081e-01  9.91564426369719899e-03  1.89871383510098712e+00
 5.71500000000001855e-07  4.95788242858171468e-01  9.91564430142175511e-03  1.89879975564514769e+00
 5.72500000000001824e-07  4.95788242858173800e-01  9.91564433868256934e-03  1.89888482123703772e+00
 5.73500000000001794e-07  4.95788242858176131e-01  9.91564437486719928e-03  1.89896904038385861e+00
 5.74500000000001763e-07  4.95788242858178463e-01  9.91564441021935972e-03  1.89905242150816145e+00
 5.75500000000001732e-07  4.95788242858180850e-01  9.91564444572272906e-03  1.89913497294868772e+00
 5.76500000000001701e-07  4.95788242858183181e-01  9.91564448163423547e-03  1.89921670296120504e+00
 5.77500000000001671e-07  4.95788242858185513e-01  9.91564451695479791e-03  1.89929761971933164e+00
 5.78500000000001640e-07  4.95788242858187844e-01  9.91564455105355819e-03  1.89937773131535503e+00
 5.79500000000001609e-07  4.95788242858190231e-01  9.91564458432814093e-03  1.89945704576103913e+00
 5.80500000000001578e-07  4.95788242858192563e-01  9.91564461794035117e-03  1.89953557098842762e+00
 5.81500000000001548e-07  4.95788242858194894e-01  9.91564465203741315e-03  1.89961331485063623e+00
 5.82500000000001517e-07  4.95788242858197281e-01  9.91564468594956228e-03  1.89969028512263804e+00
 5.83500000000001486e-07  4.95788242858199668e-01  9.91564471894380677e-03  1.89976648950204208e+00
 5.84500000000001455e-07  4.95788242858202000e-01  9.91564475077110451e-03  1.89984193560986081e+00
 5.85500000000001425e-07  4.95788242858204331e-01  9.91564478230410815e-03  1.89991663099127517e+00
 5.86500000000001394e-07  4.95788242858206663e-01  9.91564481413116650e-03  1.89999058311638747e+00
 5.87500000000001363e-07  4.95788242858209049e-01  9.91564484612671854e-03  1.90006379938096814e+00
 5.88500000000001332e-07  4.95788242858211381e-01  9.91564487804677888e-03  1.90013628710719740e+00
 5.89500000000001302e-07  4.95788242858213768e-01  9.91564490901375613e-03  1.90020805354439437e+00
 5.90500000000001271e-07  4.95788242858216155e-01  9.91564493894962762e-03  1.90027910586974547e+00
 5.91500000000001240e-07  4.95788242858218486e-01  9.91564496842367929e-03  1.90034945118901932e+00
 5.92500000000001209e-07  4.95788242858220818e-01  9.91564499824904889e-03  1.90041909653727870e+00
 5.93500000000001179e-07  4.95788242858223149e-01  9.91564502853498932e-03  1.90048804887958478e+00
 5.94500000000001148e-07  4.95788242858225481e-01  9.91564505843813004e-03  1.90055631511169199e+00
 5.95500000000001117e-07  4.95788242858227868e-01  9.91564508766443892e-03  1.90062390206073983e+00
 5.96500000000001086e-07  4.95788242858230199e-01  9.91564511623370566e-03  1.90069081648593263e+00
 5.97500000000001056e-07  4.95788242858232531e-01  9.91564514440276823e-03  1.90075706507921871e+00
 5.98500000000001025e-07  4.95788242858234918e-01  9.91564517244059203e-03  1.90082265446595744e+00
 5.99500000000000994e-07  4.95788242858237360e-01  9.91564520043316036e-03  1.90088759120558359e+00
 6.00500000000000963e-07  4.95788242858239747e-01  9.91564522813688509e-03  1.90095188179226060e+00
 6.01500000000000933e-07  4.95788242858242079e-01  9.91564525537312093e-03  1.90101553265553269e+00
 6.02500000000000902e-07  4.95788242858244410e-01  9.91564528241508682e-03  1.90107855016096705e+00
 6.03500000000000871e-07  4.95788242858246742e-01  9.91564530932769785e-03  1.90114094061078953e+00
 6.04500000000000840e-07  4.95788242858249073e-01  9.91564533602358640e-03  1.90120271024451726e+00
 6.05500000000000810e-07  4.95788242858251460e-01  9.91564536243412682e-03  1.90126386523957924e+00
 6.06500000000000779e-07  4.95788242858253736e-01  9.91564538842907434e-03  1.90132441171193722e+00
 6.07500000000000748e-07  4.95788242858256012e-01  9.91564541418380255e-03  1.90138435571669517e+00
 6.08500000000000717e-07  4.95788242858258399e-01  9.91564543971427438e-03  1.90144370324870660e+00
 6.09500000000000687e-07  4.95788242858260730e-01  9.91564546520837774e-03  1.90150246024317271e+00
 6.10500000000000656e-07  4.95788242858263062e-01  9.91564549046542940e-03  1.90156063257623664e+00
 6.11500000000000625e-07  4.95788242858265449e-01  9.91564551515680334e-03  1.90161822606557052e+00
 6.12500000000000594e-07  4.95788242858267725e-01  9.91564553935550368e-03  1.90167524647095854e+00
 6.13500000000000564e-07  4.95788242858270112e-01  9.91564556314308322e-03  1.90173169949487186e+00
 6.14500000000000533e-07  4.95788242858272443e-01  9.91564558686876263e-03  1.90178759078303949e+00
 6.15500000000000502e-07  4.95788242858274830e-01  9.91564561072650653e-03  1.90184292592501181e+00
 6.16500000000000471e-07  4.95788242858277217e-01  9.91564563475379884e-03  1.90189771045472100e+00
 6.17500000000000441e-07  4.95788242858279549e-01  9.91564565870983912e-03  1.90195194985103400e+00
 6.18500000000000410e-07  4.95788242858281936e-01  9.91564568219683445e-03  1.90200564953829954e+00
 6.19500000000000379e-07  4.95788242858284323e-01  9.91564570470156517e-03  1.90205881488689199e+00
 6.20500000000000348e-07  4.95788242858286654e-01  9.91564572657463797e-03  1.90211145121374825e+00
 6.21500000000000318e-07  4.95788242858289041e-01  9.91564574866613327e-03  1.90216356378289775e+00
 6.22500000000000287e-07  4.95788242858291484e-01  9.91564577116087024e-03  1.90221515780599137e+00
 6.23500000000000256e-07  4.95788242858293871e-01  9.91564579367476898e-03  1.90226623844282039e+00
 6.24500000000000225e-07  4.95788242858296202e-01  9.91564581559842458e-03  1.90231681080183468e+00
 6.25500000000000195e-07  4.95788242858298533e-01  9.91564583672208816e-03  1.90236687994065168e+00
 6.26500000000000164e-07  4.95788242858300865e-01  9.91564585769135615e-03  1.90241645086656375e+00
 6.27500000000000133e-07  4.95788242858303196e-01  9.91564587897651208e-03  1.90246552853703732e+00
 6.28500000000000102e-07  4.95788242858305583e-01  9.91564590040766233e-03  1.90251411786021052e+00
 6.29500000000000072e-07  4.95788242858307859e-01  9.91564592134923720e-03  1.90256222369538275e+00
 6.30500000000000041e-07  4.95788242858310246e-01  9.91564594134057044e-03  1.90260985085350010e+00
 6.31500000000000010e-07  4.95788242858312578e-01  9.91564596085500044e-03  1.90265700409763805e+00
 6.32499999999999979e-07  4.95788242858314909e-01  9.91564598073464872e-03  1.90270368814347757e+00
 6.33499999999999949e-07  4.95788242858317241e-01  9.91564600122974912e-03  1.90274990765977559e+00
 6.34499999999999918e-07  4.95788242858319628e-01  9.91564602155330967e-03  1.90279566726883309e+00
 6.35499999999999887e-07  4.95788242858321959e-01  9.91564604100646750e-03  1.90284097154695586e+00
 6.36499999999999856e-07  4.95788242858324291e-01  9.91564605990150234e-03  1.90288582502491410e+00
 6.37499999999999826e-07  4.95788242858326678e-01  9.91564607886310546e-03  1.90293023218839452e+00
 6.38499999999999795e-07  4.95788242858329009e-01  9.91564609786460029e-03  1.90297419747844843e+00
 6.39499999999999764e-07  4.95788242858331341e-01  9.91564611653034458e-03  1.90301772529193669e+00
 6.40499999999999733e-07  4.95788242858333672e-01  9.91564613459054722e-03  1.90306081998196985e+00
 6.41499999999999703e-07  4.95788242858336059e-01  9.91564615249819307e-03  1.90310348585834199e+00
 6.42499999999999672e-07  4.95788242858338446e-01  9.91564617063913321e-03  1.90314572718796304e+00
 6.43499999999999641e-07  4.95788242858340777e-01  9.91564618888675711e-03  1.90318754819528513e+00
 6.44499999999999610e-07  4.95788242858343109e-01  9.91564620708072254e-03  1.90322895306272466e+00
 6.45499999999999580e-07  4.95788242858345440e-01  9.91564622472896999e-03  1.90326994593108023e+00
 6.46499999999999549e-07  4.95788242858347827e-01  9.91564624188269635e-03  1.90331053089994939e+00
 6.47499999999999518e-07  4.95788242858350159e-01  9.91564625887788632e-03  1.90335071202813477e+00
 6.48499999999999487e-07  4.95788242858352546e-01  9.91564627586627965e-03  1.90339049333405286e+00
 6.49499999999999457e-07  4.95788242858354933e-01  9.91564629292147372e-03  1.90342987879613479e+00
 6.50499999999999426e-07  4.95788242858357264e-01  9.91564630987485339e-03  1.90346887235322382e+00
 6.51499999999999395e-07  4.95788242858359596e-01  9.91564632668635870e-03  1.90350747790497032e+00
 6.52499999999999364e-07  4.95788242858361927e-01  9.91564634307684316e-03  1.90354569931222084e+00
 6.53499999999999334e-07  4.95788242858364314e-01  9.91564635935913985e-03  1.90358354039740485e+00
 6.54499999999999303e-07  4.95788242858366646e-01  9.91564637539853362e-03  1.90362100494491693e+00
 6.55499999999999272e-07  4.95788242858368977e-01  9.91564639133776793e-03  1.90365809670149422e+00
 6.56499999999999241e-07  4.95788242858371309e-01  9.91564640703000537e-03  1.90369481937659257e+00
 6.57499999999999211e-07  4.95788242858373696e-01  9.91564642254754922e-03  1.90373117664275715e+00
 6.58499999999999180e-07  4.95788242858376138e-01  9.91564643784570258e-03  1.90376717213598856e+00
 6.59499999999999149e-07  4.95788242858378525e-01  9.91564645329618896e-03  1.90380280945610858e+00
 6.60499999999999118e-07  4.95788242858380857e-01  9.91564646891979033e-03  1.90383809216711808e+00
 6.61499999999999088e-07  4.95788242858383188e-01  9.91564648427913954e-03  1.90387302379755452e+00
 6.62499999999999057e-07  4.95788242858385519e-01  9.91564649891203340e-03  1.90390760784084434e+00
 6.63499999999999026e-07  4.95788242858387851e-01  9.91564651316774633e-03  1.90394184775565356e+00
 6.64499999999998995e-07  4.95788242858390238e-01  9.91564652751726269e-03  1.90397574696623151e+00
 6.65499999999998965e-07  4.95788242858392514e-01  9.91564654205103271e-03  1.90400930886275588e+00
 6.66499999999998934e-07  4.95788242858394790e-01  9.91564655651959448e-03  1.90404253680166957e+00
 6.67499999999998903e-07  4.95788242858397177e-01  9.91564657052446986e-03  1.90407543410601776e+00
 6.68499999999998872e-07  4.95788242858399508e-01  9.91564658428779715e-03  1.90410800406577851e+00
 6.69499999999998842e-07  4.95788242858401840e-01  9.91564659811293957e-03  1.90414024993819408e+00
 6.70499999999998811e-07  4.95788242858404227e-01  9.91564661192896601e-03  1.90417217494809576e+00
 6.71499999999998780e-07  4.95788242858406503e-01  9.91564662570498107e-03  1.90420378228822473e+00
 6.72499999999998749e-07  4.95788242858408890e-01  9.91564663915755692e-03  1.90423507511955381e+00
 6.73499999999998719e-07  4.95788242858411221e-01  9.91564665198890229e-03  1.90426605657160275e+00
 6.74499999999998688e-07  4.95788242858413608e-01  9.91564666467714857e-03  1.90429672974275110e+00
 6.75499999999998657e-07  4.95788242858415995e-01  9.91564667769666459e-03  1.90432709770054687e+00
 6.76499999999998626e-07  4.95788242858418327e-01  9.91564669118652139e-03  1.90435716348201578e+00
 6.77499999999998596e-07  4.95788242858420714e-01  9.91564670457229999e-03  1.90438693009396265e+00
 6.78499999999998565e-07  4.95788242858423100e-01  9.91564671730063400e-03  1.90441640051327310e+00
 6.79499999999998534e-07  4.95788242858425432e-01  9.91564672943856355e-03  1.90444557768721157e+00
 6.80499999999998503e-07  4.95788242858427819e-01  9.91564674153772550e-03  1.90447446453371660e+00
 6.81499999999998473e-07  4.95788242858430261e-01  9.91564675382636783e-03  1.90450306394169044e+00
 6.82499999999998442e-07  4.95788242858432648e-01  9.91564676610412130e-03  1.90453137877129008e+00
 6.83499999999998411e-07  4.95788242858434980e-01  9.91564677807528320e-03  1.90455941185421218e+00
 6.84499999999998380e-07  4.95788242858437311e-01  9.91564678966182222e-03  1.90458716599397615e+00
 6.85499999999998350e-07  4.95788242858439643e-01  9.91564680108224933e-03  1.90461464396620594e+00
 6.86499999999998319e-07  4.95788242858441974e-01  9.91564681307936270e-03  1.90464184851890694e+00
 6.87499999999998288e-07  4.95788242858444361e-01  9.91564682549017813e-03  1.90466878237273884e+00
 6.88499999999998257e-07  4.95788242858446637e-01  9.91564683745729814e-03  1.90469544822129055e+00
 6.89499999999998227e-07  4.95788242858448913e-01  9.91564684845412311e-03  1.90472184873134909e+00
 6.90499999999998196e-07  4.95788242858451300e-01  9.91564685877797600e-03  1.90474798654316402e+00
 6.91499999999998165e-07  4.95788242858453632e-01  9.91564686906830015e-03  1.90477386427071460e+00
 6.92499999999998134e-07  4.95788242858455963e-01  9.91564688000346264e-03  1.90479948450196823e+00
 6.93499999999998104e-07  4.95788242858458350e-01  9.91564689142241697e-03  1.90482484979914157e+00
 6.94499999999998073e-07  4.95788242858460626e-01  9.91564690270061930e-03  1.90484996269895657e+00
 6.95499999999998042e-07  4.95788242858463013e-01  9.91564691362443670e-03  1.90487482571289246e+00
 6.96499999999998011e-07  4.95788242858465344e-01  9.91564692397907746e-03  1.90489944132743827e+00
 6.97499999999997981e-07  4.95788242858467731e-01  9.91564693384865831e-03  1.90492381200434124e+00
 6.98499999999997950e-07  4.95788242858470118e-01  9.91564694404466901e-03  1.90494794018085312e+00
 6.99499999999997919e-07  4.95788242858472450e-01  9.91564695481385663e-03  1.90497182826997369e+00
 7.00499999999997888e-07  4.95788242858474837e-01  9.91564696547531099e-03  1.90499547866069241e+00
 7.01499999999997858e-07  4.95788242858477224e-01  9.91564697563903502e-03  1.90501889371822708e+00
 7.02499999999997827e-07  4.95788242858479555e-01  9.91564698525528899e-03  1.90504207578426032e+00
 7.03499999999997796e-07  4.95788242858481942e-01  9.91564699455736547e-03  1.90506502717717363e+00
 7.04499999999997765e-07  4.95788242858484385e-01  9.91564700396394688e-03  1.90508775019227961e+00
 7.05499999999997735e-07  4.95788242858486772e-01  9.91564701383475938e-03  1.90511024710205112e+00
 7.06499999999997704e-07  4.95788242858489103e-01  9.91564702406613589e-03  1.90513252015634937e+00
 7.07499999999997673e-07  4.95788242858491435e-01  9.91564703383234977e-03  1.90515457158264812e+00
 7.08499999999997642e-07  4.95788242858493766e-01  9.91564704296282913e-03  1.90517640358625573e+00
 7.09499999999997612e-07  4.95788242858496098e-01  9.91564705173526156e-03  1.90519801835053815e+00
 7.10499999999997581e-07  4.95788242858498485e-01  9.91564706065916138e-03  1.90521941803713513e+00
 7.11499999999997550e-07  4.95788242858500761e-01  9.91564706966998298e-03  1.90524060478617629e+00
 7.12499999999997519e-07  4.95788242858503148e-01  9.91564707890683558e-03  1.90526158071649676e+00
 7.13499999999997489e-07  4.95788242858505479e-01  9.91564708804928800e-03  1.90528234792584783e+00
 7.14499999999997458e-07  4.95788242858507811e-01  9.91564709719627152e-03  1.90530290849110773e+00
 7.15499999999997427e-07  4.95788242858510142e-01  9.91564710622012090e-03  1.90532326446848788e+00
 7.16499999999997396e-07  4.95788242858512529e-01  9.91564711473604497e-03  1.90534341789373940e+00
 7.17499999999997366e-07  4.95788242858514860e-01  9.91564712269369687e-03  1.90536337078235762e+00
 7.18499999999997335e-07  4.95788242858517192e-01  9.91564713073484448e-03  1.90538312512978192e+00
 7.19499999999997304e-07  4.95788242858519579e-01  9.91564713937358351e-03  1.90540268291159642e+00
 7.20499999999997273e-07  4.95788242858521910e-01  9.91564714829475113e-03  1.90542204608372612e+00
 7.21499999999997243e-07  4.95788242858524242e-01  9.91564715681349761e-03  1.90544121658263532e+00
 7.22499999999997212e-07  4.95788242858526573e-01  9.91564716464976049e-03  1.90546019632551822e+00
 7.23499999999997181e-07  4.95788242858528960e-01  9.91564717211442480e-03  1.90547898721049269e+00
 7.24499999999997150e-07  4.95788242858531347e-01  9.91564717961033147e-03  1.90549759111678885e+00
 7.25499999999997120e-07  4.95788242858533679e-01  9.91564718735236418e-03  1.90551600990493797e+00
 7.26499999999997089e-07  4.95788242858536010e-01  9.91564719542950730e-03  1.90553424541695771e+00
 7.27499999999997058e-07  4.95788242858538342e-01  9.91564720369580641e-03  1.90555229947653726e+00
 7.28499999999997027e-07  4.95788242858540729e-01  9.91564721167150290e-03  1.90557017388921923e+00
 7.29499999999996997e-07  4.95788242858543060e-01  9.91564721911073615e-03  1.90558787044257927e+00
 7.30499999999996966e-07  4.95788242858545447e-01  9.91564722626071642e-03  1.90560539090640635e+00
 7.31499999999996935e-07  4.95788242858547834e-01  9.91564723346860348e-03  1.90562273703287977e+00
 7.32499999999996904e-07  4.95788242858550166e-01  9.91564724084943901e-03  1.90563991055674276e+00
 7.33499999999996874e-07  4.95788242858552497e-01  9.91564724845066248e-03  1.90565691319547725e+00
 7.34499999999996843e-07  4.95788242858554828e-01  9.91564725594649629e-03  1.90567374664947553e+00
 7.35499999999996812e-07  4.95788242858557215e-01  9.91564726321903303e-03  1.90569041260221006e+00
 7.36499999999996781e-07  4.95788242858559547e-01  9.91564727017003184e-03  1.90570691272040249e+00
 7.37499999999996751e-07  4.95788242858561878e-01  9.91564727690130189e-03  1.90572324865418885e+00
 7.38499999999996720e-07  4.95788242858564210e-01  9.91564728356059480e-03  1.90573942203728541e+00
 7.39499999999996689e-07  4.95788242858566597e-01  9.91564729044054800e-03  1.90575543448715301e+00
 7.40499999999996658e-07  4.95788242858569039e-01  9.91564729758775965e-03  1.90577128760515824e+00
 7.41499999999996628e-07  4.95788242858571426e-01  9.91564730479780644e-03  1.90578698297673155e+00
 7.42499999999996597e-07  4.95788242858573758e-01  9.91564731152242210e-03  1.90580252217152912e+00
 7.43499999999996566e-07  4.95788242858576089e-01  9.91564731771128575e-03  1.90581790674358764e+00
 7.44499999999996535e-07  4.95788242858578421e-01  9.91564732378230618e-03  1.90583313823148037e+00
 7.45499999999996505e-07  4.95788242858580752e-01  9.91564732996377644e-03  1.90584821815847172e+00
 7.46499999999996474e-07  4.95788242858583139e-01  9.91564733631036636e-03  1.90586314803266732e+00
 7.47499999999996443e-07  4.95788242858585415e-01  9.91564734298494566e-03  1.90587792934716838e+00
 7.48499999999996412e-07  4.95788242858587691e-01  9.91564734974854228e-03  1.90589256358021730e+00
 7.49499999999996382e-07  4.95788242858590078e-01  9.91564735636240452e-03  1.90590705219534784e+00
 7.50499999999996351e-07  4.95788242858592410e-01  9.91564736246196635e-03  1.90592139664153137e+00
 7.51499999999996320e-07  4.95788242858594741e-01  9.91564736799273143e-03  1.90593559835332038e+00
 7.52499999999996289e-07  4.95788242858597128e-01  9.91564737344695704e-03  1.90594965875099320e+00
 7.53499999999996259e-07  4.95788242858599404e-01  9.91564737934714016e-03  1.90596357924069637e+00
 7.54499999999996228e-07  4.95788242858601791e-01  9.91564738550614055e-03  1.90597736121458317e+00
 7.55499999999996197e-07  4.95788242858604122e-01  9.91564739174648040e-03  1.90599100605095573e+00
 7.56499999999996166e-07  4.95788242858606509e-01  9.91564739779355817e-03  1.90600451511440094e+00
 7.57499999999996136e-07  4.95788242858608896e-01  9.91564740350637727e-03  1.90601788975592634e+00
 7.58499999999996105e-07  4.95788242858611228e-01  9.91564740896316854e-03  1.90603113131309776e+00
 7.59499999999996074e-07  4.95788242858613615e-01  9.91564741439268302e-03  1.90604424111017012e+00
 7.60499999999996043e-07  4.95788242858616002e-01  9.91564741979256148e-03  1.90605722045822290e+00
 7.61499999999996013e-07  4.95788242858618333e-01  9.91564742523087794e-03  1.90607007065528822e+00
 7.62499999999995982e-07  4.95788242858620720e-01  9.91564743064145444e-03  1.90608279298648320e+00
 7.63499999999995951e-07  4.95788242858623163e-01  9.91564743592820118e-03  1.90609538872413742e+00
